Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
3/1/2016,1924,M,24,Group G,PT,3/1/2012, ,North,1/5/2012,Hourly,Involuntary,<30,56,1.87,1
3/1/2016,1950,M,37,Group A,PT,, ,North,8/27/2008,Hourly, ,30-49,1282,42.73,0
3/1/2016,5052,F,21,Group C,PT,, ,South,6/2/2011,Hourly, ,<30,273,9.1,0
3/1/2016,5202,M,23,Group E,PT,, ,North,8/12/2010,Hourly, ,<30,567,18.9,0
3/1/2016,9460,M,19,Group D,PT,, ,North,9/27/2011,Hourly, ,<30,156,5.2,0
3/1/2016,16664,M,25,Group F,PT,, ,North,9/25/2008,Hourly, ,<30,1253,41.77,0
3/1/2016,16730,F,75,Group E,FT,, ,North,5/24/2011,Hourly, ,50+,282,9.4,0
3/1/2016,17146,F,22,Group D,PT,, ,West,11/16/2010,Hourly, ,<30,471,15.7,0
3/1/2016,17362,F,27,Group B,FT,, ,East,12/20/2011,Hourly, ,<30,72,2.4,0
3/1/2016,17854,M,21,Group E,PT,,Yes,West,3/15/2012,Hourly, ,<30,0,0,0
3/1/2016,18230,M,46,Group A,PT,, ,North,10/24/2007,Hourly, ,30-49,1590,53,0
3/1/2016,19600,F,22,Group A,FT,, ,Northwest,4/27/2011,Hourly, ,<30,309,10.3,0
3/1/2016,20706,M,43,Group F,PT,, ,South,7/21/2011,Hourly, ,30-49,224,7.47,0
3/1/2016,21208,M,28,Group A,FT,, ,Northwest,7/13/2000,Hourly, ,<30,4249,141.63,0
3/1/2016,21544,F,25,Group B,PT,, ,Northwest,9/2/2010,Hourly, ,<30,546,18.2,0
3/1/2016,22578,F,67,Group C,FT,, ,Northwest,5/5/2011,Hourly, ,50+,301,10.03,0
3/1/2016,23112,F,19,Group G,PT,3/1/2012, ,North,2/22/2012,Hourly,Involuntary,<30,8,0.27,1
3/1/2016,26228,M,54,Group D,PT,, ,North,9/17/2008,Hourly, ,50+,1261,42.03,0
3/1/2016,26954,M,86,Group B,PT,, ,West,8/27/2009,Hourly, ,50+,917,30.57,0
3/1/2016,27450,F,20,Group G,PT,, ,North,11/10/2011,Hourly, ,<30,112,3.73,0
3/1/2016,29062,M,42,Group G,FT,, ,Midwest,5/26/2009,Hourly, ,30-49,1010,33.67,0
3/1/2016,29632,M,27,Group F,PT,, ,Central,4/1/2010,Hourly, ,<30,700,23.33,0
3/1/2016,30248,F,38,Group C,FT,, ,Northwest,11/14/2006,Hourly, ,30-49,1934,64.47,0
3/1/2016,30934,M,52,Group B,PT,, ,Northwest,11/3/2011,Hourly, ,50+,119,3.97,0
3/1/2016,31918,M,47,Group F,PT,,Yes,Midwest,3/24/2012,Hourly, ,30-49,0,0,0
3/1/2016,33066,F,29,Group E,PT,, ,South,4/13/2011,Hourly, ,<30,323,10.77,0
3/1/2016,33124,M,26,Group F,PT,, ,North,8/14/2007,Hourly, ,<30,1661,55.37,0
3/1/2016,33240,F,29,Group E,FT,, ,Midwest,6/26/2002,Salary, ,<30,3536,117.87,0
3/1/2016,33258,M,34,Group D,FT,, ,West,4/4/2008,Salary, ,30-49,1427,47.57,0
3/1/2016,33262,F,47,Group E,FT,, ,Northwest,3/19/2008,Salary, ,30-49,1443,48.1,0
3/1/2016,33278,F,31,Group E,FT,, ,Midwest,9/29/2011,Salary, ,30-49,154,5.13,0
3/1/2016,33288,F,45,Group G,FT,, ,East,7/16/2008,Salary, ,30-49,1324,44.13,0
3/1/2016,33296,F,32,Group G,FT,, ,East,8/27/2008,Salary, ,30-49,1282,42.73,0
3/1/2016,33312,F,50,Group C,FT,, ,East,10/4/2011,Salary, ,50+,149,4.97,0
3/1/2016,33812,M,26,Group B,PT,, ,Midwest,1/13/2012,Hourly, ,<30,48,1.6,0
3/1/2016,40406,M,47,Group B,FT,, ,North,4/9/2005,Hourly, ,30-49,2518,83.93,0
3/1/2016,40436,F,23,Group C,PT,, ,North,6/21/2007,Hourly, ,<30,1715,57.17,0
3/1/2016,40472,F,55,Group E,FT,, ,North,5/18/2005,Hourly, ,50+,2479,82.63,0
3/1/2016,40478,M,20,Group C,PT,, ,North,6/22/2011,Hourly, ,<30,253,8.43,0
3/1/2016,40484,M,19,Group F,PT,, ,North,12/13/2011,Hourly, ,<30,79,2.63,0
3/1/2016,40486,M,26,Group A,PT,, ,North,11/2/2011,Hourly, ,<30,120,4,0
3/1/2016,40488,M,35,Group D,FT,, ,North,5/23/2011,Hourly, ,30-49,283,9.43,0
3/1/2016,40542,M,45,Group D,PT,, ,North,6/21/2005,Hourly, ,30-49,2445,81.5,0
3/1/2016,40548,F,29,Group E,FT,, ,North,5/2/2007,Hourly, ,<30,1765,58.83,0
3/1/2016,40554,M,66,Group C,PT,, ,North,2/23/2007,Hourly, ,50+,1833,61.1,0
3/1/2016,40754,F,22,Group D,PT,, ,North,8/7/2008,Hourly, ,<30,1302,43.4,0
3/1/2016,41038,M,42,Group F,PT,,Yes,Midwest,3/16/2012,Hourly, ,30-49,0,0,0
3/1/2016,41050,M,27,Group F,PT,, ,Midwest,12/29/2007,Hourly, ,<30,1524,50.8,0
3/1/2016,41058,F,22,Group C,PT,, ,Midwest,10/26/2011,Hourly, ,<30,127,4.23,0
3/1/2016,41082,F,21,Group F,PT,, ,Midwest,2/18/2010,Hourly, ,<30,742,24.73,0
3/1/2016,41288,F,20,Group B,FT,,Yes,Midwest,3/2/2012,Hourly, ,<30,0,0,0
3/1/2016,41306,F,24,Group E,PT,3/1/2012, ,Midwest,2/21/2012,Hourly,Involuntary,<30,9,0.3,1
3/1/2016,41332,M,24,Group G,FT,, ,Midwest,10/20/2009,Hourly, ,<30,863,28.77,0
3/1/2016,41344,M,64,Group F,PT,, ,Midwest,8/30/2005,Hourly, ,50+,2375,79.17,0
3/1/2016,41510,M,23,Group A,PT,, ,South,10/26/2011,Hourly, ,<30,127,4.23,0
3/1/2016,42236,M,63,Group G,FT,, ,South,6/15/2011,Hourly, ,50+,260,8.67,0
3/1/2016,42684,M,23,Group A,FT,, ,South,2/14/2006,Hourly, ,<30,2207,73.57,0
3/1/2016,42708,M,60,Group E,PT,, ,South,10/27/2011,Hourly, ,50+,126,4.2,0
3/1/2016,42892,M,57,Group G,FT,, ,South,6/19/2007,Hourly, ,50+,1717,57.23,0
3/1/2016,42924,F,22,Group E,PT,, ,South,6/23/2011,Hourly, ,<30,252,8.4,0
3/1/2016,43128,M,21,Group B,PT,, ,South,2/25/2012,Hourly, ,<30,5,0.17,0
3/1/2016,43336,M,20,Group E,PT,,Yes,South,3/31/2012,Hourly, ,<30,0,0,0
3/1/2016,43342,F,21,Group F,FT,,Yes,South,3/31/2012,Hourly, ,<30,0,0,0
3/1/2016,43356,F,21,Group B,FT,, ,South,9/2/2009,Hourly, ,<30,911,30.37,0
3/1/2016,43430,F,47,Group A,FT,, ,North,9/16/2011,Hourly, ,30-49,167,5.57,0
3/1/2016,43432,F,34,Group C,FT,, ,North,3/10/2011,Hourly, ,30-49,357,11.9,0
3/1/2016,43440,F,24,Group G,FT,, ,North,5/31/2007,Hourly, ,<30,1736,57.87,0
3/1/2016,43526,M,56,Group C,FT,, ,North,4/26/2008,Hourly, ,50+,1405,46.83,0
3/1/2016,43538,M,24,Group C,PT,, ,North,6/12/2008,Hourly, ,<30,1358,45.27,0
3/1/2016,43606,F,22,Group B,PT,, ,North,8/31/2011,Hourly, ,<30,183,6.1,0
3/1/2016,43610,M,23,Group C,PT,, ,North,3/20/2007,Hourly, ,<30,1808,60.27,0
3/1/2016,43612,M,53,Group G,PT,, ,North,2/27/2007,Hourly, ,50+,1829,60.97,0
3/1/2016,43672,F,21,Group D,FT,, ,North,11/3/2006,Hourly, ,<30,1945,64.83,0
3/1/2016,43678,M,58,Group A,FT,, ,North,4/9/2007,Hourly, ,50+,1788,59.6,0
3/1/2016,43728,F,21,Group D,PT,, ,North,10/3/2011,Hourly, ,<30,150,5,0
3/1/2016,43738,M,21,Group D,PT,, ,North,6/22/2010,Hourly, ,<30,618,20.6,0
3/1/2016,43776,M,25,Group D,PT,, ,Midwest,7/6/2005,Hourly, ,<30,2430,81,0
3/1/2016,43790,F,63,Group D,FT,, ,Midwest,8/1/2009,Hourly, ,50+,943,31.43,0
3/1/2016,43918,M,48,Group A,PT,, ,Midwest,3/9/2010,Hourly, ,30-49,723,24.1,0
3/1/2016,44044,M,61,Group A,PT,, ,Midwest,2/13/2007,Hourly, ,50+,1843,61.43,0
3/1/2016,44062,M,30,Group C,FT,, ,Midwest,8/12/2006,Hourly, ,30-49,2028,67.6,0
3/1/2016,44110,M,25,Group D,PT,, ,Midwest,6/24/2009,Hourly, ,<30,981,32.7,0
3/1/2016,49036,M,53,Group G,FT,, ,Central,10/13/2005,Hourly, ,50+,2331,77.7,0
3/1/2016,49040,F,46,Group F,PT,, ,South,6/2/2010,Hourly, ,30-49,638,21.27,0
3/1/2016,49142,M,32,Group A,PT,, ,Midwest,3/22/2008,Hourly, ,30-49,1440,48,0
3/1/2016,49164,F,51,Group A,FT,, ,South,4/17/2008,Hourly, ,50+,1414,47.13,0
3/1/2016,49188,F,49,Group B,FT,, ,Midwest,3/10/1981,Hourly, ,30-49,11314,377.13,0
3/1/2016,49296,M,38,Group F,PT,, ,Northwest,12/6/2011,Hourly, ,30-49,86,2.87,0
3/1/2016,49302,F,20,Group A,PT,, ,North,12/13/2007,Hourly, ,<30,1540,51.33,0
3/1/2016,49416,M,30,Group E,PT,, ,Central,11/2/2011,Hourly, ,30-49,120,4,0
3/1/2016,49550,M,47,Group G,FT,, ,West,3/16/2008,Hourly, ,30-49,1446,48.2,0
3/1/2016,49666,F,32,Group A,FT,, ,Midwest,1/26/2007,Hourly, ,30-49,1861,62.03,0
3/1/2016,49716,F,60,Group E,FT,, ,Central,7/27/2007,Hourly, ,50+,1679,55.97,0
3/1/2016,49748,F,50,Group E,FT,, ,Northwest,11/21/2001,Hourly, ,50+,3753,125.1,0
3/1/2016,49776,F,27,Group A,FT,, ,North,7/12/2006,Hourly, ,<30,2059,68.63,0
3/1/2016,49794,F,41,Group G,FT,, ,South,1/18/1989,Hourly, ,30-49,8443,281.43,0
3/1/2016,49832,F,28,Group F,FT,, ,West,7/14/2004,Hourly, ,<30,2787,92.9,0
3/1/2016,49848,M,45,Group B,FT,,Yes,West,3/15/2012,Hourly, ,30-49,0,0,0
3/1/2016,49922,F,24,Group F,PT,, ,Central,3/5/2008,Hourly, ,<30,1457,48.57,0
3/1/2016,49950,F,24,Group B,PT,,Yes,West,3/29/2012,Hourly, ,<30,0,0,0
3/1/2016,49968,F,24,Group B,PT,, ,South,1/25/2012,Hourly, ,<30,36,1.2,0
3/1/2016,50272,M,20,Group F,FT,,Yes,North,3/20/2012,Hourly, ,<30,0,0,0
3/1/2016,50278,F,55,Group F,FT,, ,North,10/13/2000,Hourly, ,50+,4157,138.57,0
3/1/2016,50282,F,53,Group D,PT,, ,South,10/15/2002,Hourly, ,50+,3425,114.17,0
3/1/2016,50304,F,30,Group F,FT,, ,Central,7/23/2009,Hourly, ,30-49,952,31.73,0
3/1/2016,50306,F,42,Group C,FT,, ,Central,11/8/2005,Hourly, ,30-49,2305,76.83,0
3/1/2016,50318,F,41,Group A,FT,, ,Midwest,9/13/2005,Hourly, ,30-49,2361,78.7,0
3/1/2016,50322,F,28,Group G,FT,, ,West,12/1/2007,Hourly, ,<30,1552,51.73,0
3/1/2016,50336,F,28,Group A,FT,, ,West,9/15/2005,Hourly, ,<30,2359,78.63,0
