Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
5/1/2016,1924,M,24,Group G,PT,, ,North,1/5/2012,Hourly, ,<30,117,3.9,0
5/1/2016,1950,M,37,Group A,PT,, ,North,8/27/2008,Hourly, ,30-49,1343,44.77,0
5/1/2016,1954,F,24,Group E,PT,,Yes,North,5/12/2012,Hourly, ,<30,0,0,0
5/1/2016,5052,F,21,Group C,PT,, ,South,6/2/2011,Hourly, ,<30,334,11.13,0
5/1/2016,5202,M,23,Group E,PT,, ,North,8/12/2010,Hourly, ,<30,628,20.93,0
5/1/2016,5242,F,24,Group D,PT,, ,North,4/26/2012,Hourly, ,<30,5,0.17,0
5/1/2016,9460,M,19,Group D,PT,, ,North,9/27/2011,Hourly, ,<30,217,7.23,0
5/1/2016,16664,M,25,Group F,PT,, ,North,9/25/2008,Hourly, ,<30,1314,43.8,0
5/1/2016,16730,F,75,Group E,FT,, ,North,5/24/2011,Hourly, ,50+,343,11.43,0
5/1/2016,17146,F,22,Group D,PT,, ,West,11/16/2010,Hourly, ,<30,532,17.73,0
5/1/2016,17362,F,27,Group B,FT,, ,East,12/20/2011,Hourly, ,<30,133,4.43,0
5/1/2016,17854,M,21,Group E,PT,, ,West,3/15/2012,Hourly, ,<30,47,1.57,0
5/1/2016,18230,M,46,Group A,PT,, ,North,10/24/2007,Hourly, ,30-49,1651,55.03,0
5/1/2016,19600,F,22,Group A,FT,, ,Northwest,4/27/2011,Hourly, ,<30,370,12.33,0
5/1/2016,20706,M,43,Group F,PT,, ,South,7/21/2011,Hourly, ,30-49,285,9.5,0
5/1/2016,21208,M,28,Group A,FT,, ,Northwest,7/13/2000,Hourly, ,<30,4310,143.67,0
5/1/2016,21544,F,25,Group B,PT,, ,Northwest,9/2/2010,Hourly, ,<30,607,20.23,0
5/1/2016,22578,F,67,Group C,FT,, ,Northwest,5/5/2011,Hourly, ,50+,362,12.07,0
5/1/2016,23112,F,19,Group G,PT,, ,North,2/22/2012,Hourly, ,<30,69,2.3,0
5/1/2016,26228,M,54,Group D,PT,, ,North,9/17/2008,Hourly, ,50+,1322,44.07,0
5/1/2016,26954,M,86,Group B,PT,, ,West,8/27/2009,Hourly, ,50+,978,32.6,0
5/1/2016,27450,F,20,Group G,PT,, ,North,11/10/2011,Hourly, ,<30,173,5.77,0
5/1/2016,29062,M,42,Group G,FT,, ,Midwest,5/26/2009,Hourly, ,30-49,1071,35.7,0
5/1/2016,29632,M,27,Group F,PT,, ,Central,4/1/2010,Hourly, ,<30,761,25.37,0
5/1/2016,30248,F,38,Group C,FT,, ,Northwest,11/14/2006,Hourly, ,30-49,1995,66.5,0
5/1/2016,30934,M,52,Group B,PT,, ,Northwest,11/3/2011,Hourly, ,50+,180,6,0
5/1/2016,31918,M,47,Group F,PT,, ,Midwest,3/24/2012,Hourly, ,30-49,38,1.27,0
5/1/2016,33066,F,29,Group E,PT,, ,South,4/13/2011,Hourly, ,<30,384,12.8,0
5/1/2016,33124,M,26,Group F,PT,, ,North,8/14/2007,Hourly, ,<30,1722,57.4,0
5/1/2016,33240,F,29,Group E,FT,, ,Midwest,6/26/2002,Salary, ,<30,3597,119.9,0
5/1/2016,33258,M,34,Group D,FT,, ,West,4/4/2008,Salary, ,30-49,1488,49.6,0
5/1/2016,33262,F,47,Group E,FT,, ,Northwest,3/19/2008,Salary, ,30-49,1504,50.13,0
5/1/2016,33278,F,31,Group E,FT,, ,Midwest,9/29/2011,Salary, ,30-49,215,7.17,0
5/1/2016,33288,F,45,Group G,FT,, ,East,7/16/2008,Salary, ,30-49,1385,46.17,0
5/1/2016,33296,F,32,Group G,FT,, ,East,8/27/2008,Salary, ,30-49,1343,44.77,0
5/1/2016,33312,F,50,Group C,FT,, ,East,10/4/2011,Salary, ,50+,210,7,0
5/1/2016,33812,M,26,Group B,PT,, ,Midwest,1/13/2012,Hourly, ,<30,109,3.63,0
5/1/2016,40406,M,47,Group B,FT,, ,North,4/9/2005,Hourly, ,30-49,2579,85.97,0
5/1/2016,40436,F,23,Group C,PT,, ,North,6/21/2007,Hourly, ,<30,1776,59.2,0
5/1/2016,40472,F,55,Group E,FT,, ,North,5/18/2005,Hourly, ,50+,2540,84.67,0
5/1/2016,40478,M,20,Group C,PT,, ,North,6/22/2011,Hourly, ,<30,314,10.47,0
5/1/2016,40484,M,19,Group F,PT,, ,North,12/13/2011,Hourly, ,<30,140,4.67,0
5/1/2016,40486,M,26,Group A,PT,, ,North,11/2/2011,Hourly, ,<30,181,6.03,0
5/1/2016,40488,M,35,Group D,FT,, ,North,5/23/2011,Hourly, ,30-49,344,11.47,0
5/1/2016,40542,M,45,Group D,PT,, ,North,6/21/2005,Hourly, ,30-49,2506,83.53,0
5/1/2016,40548,F,29,Group E,FT,, ,North,5/2/2007,Hourly, ,<30,1826,60.87,0
5/1/2016,40554,M,66,Group C,PT,, ,North,2/23/2007,Hourly, ,50+,1894,63.13,0
5/1/2016,40754,F,22,Group D,PT,, ,North,8/7/2008,Hourly, ,<30,1363,45.43,0
5/1/2016,41038,M,42,Group F,PT,, ,Midwest,3/16/2012,Hourly, ,30-49,46,1.53,0
5/1/2016,41050,M,27,Group F,PT,, ,Midwest,12/29/2007,Hourly, ,<30,1585,52.83,0
5/1/2016,41058,F,22,Group C,PT,, ,Midwest,10/26/2011,Hourly, ,<30,188,6.27,0
5/1/2016,41082,F,21,Group F,PT,, ,Midwest,2/18/2010,Hourly, ,<30,803,26.77,0
5/1/2016,41288,F,20,Group B,FT,, ,Midwest,3/2/2012,Hourly, ,<30,60,2,0
5/1/2016,41306,F,24,Group E,PT,, ,Midwest,2/21/2012,Hourly, ,<30,70,2.33,0
5/1/2016,41332,M,24,Group G,FT,, ,Midwest,10/20/2009,Hourly, ,<30,924,30.8,0
5/1/2016,41344,M,64,Group F,PT,, ,Midwest,8/30/2005,Hourly, ,50+,2436,81.2,0
5/1/2016,41510,M,23,Group A,PT,, ,South,10/26/2011,Hourly, ,<30,188,6.27,0
5/1/2016,42236,M,63,Group G,FT,, ,South,6/15/2011,Hourly, ,50+,321,10.7,0
5/1/2016,42684,M,23,Group A,FT,, ,South,2/14/2006,Hourly, ,<30,2268,75.6,0
5/1/2016,42708,M,60,Group E,PT,, ,South,10/27/2011,Hourly, ,50+,187,6.23,0
5/1/2016,42892,M,57,Group G,FT,, ,South,6/19/2007,Hourly, ,50+,1778,59.27,0
5/1/2016,42924,F,22,Group E,PT,, ,South,6/23/2011,Hourly, ,<30,313,10.43,0
5/1/2016,43128,M,21,Group B,PT,, ,South,2/25/2012,Hourly, ,<30,66,2.2,0
